mode,search_strategy,ub_mode,instance_name,instance_type,n,instance_id,seed,initial_ub_cost,initial_ub_time_ms,best_cost,opt_cost,relative_error_percent,time_ms,total_time_ms,rss_kb,frontier_peak,max_depth,nodes_generated,nodes_expanded,nodes_pruned,solved,hit_time_limit,hit_memory_limit
compare_ub,bfs,none,generated_tsp_6_id8,TSP,6,8,18353,-1,-1,2469,2469,0,0.040447,0.040447,3968,120,6,211,91,115,1,0,0
compare_ub,bfs,rnn_ties,generated_tsp_6_id8,TSP,6,8,18353,2469,0.002545,2469,2469,0,0.014928,0.017473,3968,5,5,43,12,31,1,0,0
compare_ub,dfs,none,generated_tsp_6_id8,TSP,6,8,18353,-1,-1,2469,2469,0,0.017223,0.017223,3968,11,6,72,27,40,1,0,0
compare_ub,dfs,rnn_ties,generated_tsp_6_id8,TSP,6,8,18353,2469,0.002044,2469,2469,0,0.014537,0.016581,3968,5,5,43,12,31,1,0,0
compare_ub,lc,none,generated_tsp_6_id8,TSP,6,8,18353,-1,-1,2469,2469,0,0.017994,0.017994,3968,31,6,44,13,30,1,0,0
compare_ub,lc,rnn_ties,generated_tsp_6_id8,TSP,6,8,18353,2469,0.001743,2469,2469,0,0.015079,0.016822,3968,6,5,43,12,31,1,0,0
compare_ub,bfs,none,generated_tsp_6_id9,TSP,6,9,18354,-1,-1,1891,1891,0,0.028734,0.028734,3968,120,6,211,91,115,1,0,0
compare_ub,bfs,rnn_ties,generated_tsp_6_id9,TSP,6,9,18354,1891,0.002145,1891,1891,0,0.014818,0.016963,3968,6,5,44,13,31,1,0,0
compare_ub,dfs,none,generated_tsp_6_id9,TSP,6,9,18354,-1,-1,1891,1891,0,0.016792,0.016792,3968,11,6,72,27,40,1,0,0
compare_ub,dfs,rnn_ties,generated_tsp_6_id9,TSP,6,9,18354,1891,0.001623,1891,1891,0,0.014487,0.01611,3968,4,5,44,13,31,1,0,0
compare_ub,lc,none,generated_tsp_6_id9,TSP,6,9,18354,-1,-1,1891,1891,0,0.017934,0.017934,3968,32,6,47,15,31,1,0,0
compare_ub,lc,rnn_ties,generated_tsp_6_id9,TSP,6,9,18354,1891,0.001833,1891,1891,0,0.015269,0.017102,3968,7,5,44,13,31,1,0,0
compare_ub,bfs,none,generated_tsp_6_id10,TSP,6,10,18355,-1,-1,1874,1874,0,0.027392,0.027392,3968,120,6,209,89,117,1,0,0
compare_ub,bfs,rnn_ties,generated_tsp_6_id10,TSP,6,10,18355,1874,0.002294,1874,1874,0,0.014087,0.016381,3968,5,5,35,10,25,1,0,0
compare_ub,dfs,none,generated_tsp_6_id10,TSP,6,10,18355,-1,-1,1874,1874,0,0.015028,0.015028,3968,11,6,45,16,26,1,0,0
compare_ub,dfs,rnn_ties,generated_tsp_6_id10,TSP,6,10,18355,1874,0.001944,1874,1874,0,0.019767,0.021711,3968,4,5,35,10,25,1,0,0
compare_ub,lc,none,generated_tsp_6_id10,TSP,6,10,18355,-1,-1,1874,1874,0,0.016561,0.016561,3968,25,6,36,11,24,1,0,0
compare_ub,lc,rnn_ties,generated_tsp_6_id10,TSP,6,10,18355,1874,0.001814,1874,1874,0,0.014367,0.016181,3968,5,5,35,10,25,1,0,0
compare_ub,bfs,none,generated_tsp_6_id11,TSP,6,11,18356,-1,-1,1929,1929,0,0.027853,0.027853,3968,120,6,212,92,114,1,0,0
compare_ub,bfs,rnn_ties,generated_tsp_6_id11,TSP,6,11,18356,1929,0.002505,1929,1929,0,0.013916,0.016421,3968,4,4,31,8,23,1,0,0
compare_ub,dfs,none,generated_tsp_6_id11,TSP,6,11,18356,-1,-1,1929,1929,0,0.01615,0.01615,3968,11,6,62,25,31,1,0,0
compare_ub,dfs,rnn_ties,generated_tsp_6_id11,TSP,6,11,18356,1929,0.002094,1929,1929,0,0.013766,0.01586,3968,4,4,31,8,23,1,0,0
compare_ub,lc,none,generated_tsp_6_id11,TSP,6,11,18356,-1,-1,1929,1929,0,0.016381,0.016381,3968,24,6,34,10,23,1,0,0
compare_ub,lc,rnn_ties,generated_tsp_6_id11,TSP,6,11,18356,1929,0.001703,1929,1929,0,0.014027,0.01573,3968,4,4,31,8,23,1,0,0
compare_ub,bfs,none,generated_tsp_6_id12,TSP,6,12,18357,-1,-1,1910,1910,0,0.027091,0.027091,3968,120,6,211,91,115,1,0,0
compare_ub,bfs,rnn_ties,generated_tsp_6_id12,TSP,6,12,18357,1910,0.002294,1910,1910,0,0.01594,0.018234,3968,9,5,64,21,43,1,0,0
compare_ub,dfs,none,generated_tsp_6_id12,TSP,6,12,18357,-1,-1,1910,1910,0,0.017543,0.017543,3968,11,6,85,33,47,1,0,0
compare_ub,dfs,rnn_ties,generated_tsp_6_id12,TSP,6,12,18357,1910,0.001693,1910,1910,0,0.015339,0.017032,3968,6,5,64,21,43,1,0,0
compare_ub,lc,none,generated_tsp_6_id12,TSP,6,12,18357,-1,-1,1910,1910,0,0.020308,0.020308,3968,43,6,65,22,42,1,0,0
compare_ub,lc,rnn_ties,generated_tsp_6_id12,TSP,6,12,18357,1910,0.001573,1910,1910,0,0.016732,0.018305,3968,10,5,64,21,43,1,0,0
compare_ub,bfs,none,generated_tsp_6_id13,TSP,6,13,18358,-1,-1,1937,1937,0,0.027001,0.027001,3968,120,6,211,91,115,1,0,0
compare_ub,bfs,rnn_ties,generated_tsp_6_id13,TSP,6,13,18358,1937,0.002384,1937,1937,0,0.014157,0.016541,3968,4,5,36,10,26,1,0,0
compare_ub,dfs,none,generated_tsp_6_id13,TSP,6,13,18358,-1,-1,1937,1937,0,0.0161,0.0161,3968,11,6,60,23,32,1,0,0
compare_ub,dfs,rnn_ties,generated_tsp_6_id13,TSP,6,13,18358,1937,0.002695,1937,1937,0,0.014357,0.017052,3968,4,5,36,10,26,1,0,0
compare_ub,lc,none,generated_tsp_6_id13,TSP,6,13,18358,-1,-1,1937,1937,0,0.016862,0.016862,3968,26,6,37,11,25,1,0,0
compare_ub,lc,rnn_ties,generated_tsp_6_id13,TSP,6,13,18358,1937,0.001644,1937,1937,0,0.014387,0.016031,3968,4,5,36,10,26,1,0,0
compare_ub,bfs,none,generated_tsp_6_id14,TSP,6,14,18359,-1,-1,2482,2482,0,0.041959,0.041959,3968,120,6,212,92,114,1,0,0
compare_ub,bfs,rnn_ties,generated_tsp_6_id14,TSP,6,14,18359,2482,0.003827,2482,2482,0,0.020468,0.024295,3968,8,5,52,16,36,1,0,0
compare_ub,dfs,none,generated_tsp_6_id14,TSP,6,14,18359,-1,-1,2482,2482,0,0.022783,0.022783,3968,11,6,74,29,39,1,0,0
compare_ub,dfs,rnn_ties,generated_tsp_6_id14,TSP,6,14,18359,2482,0.003015,2482,2482,0,0.020749,0.023764,3968,5,5,52,16,36,1,0,0
compare_ub,lc,none,generated_tsp_6_id14,TSP,6,14,18359,-1,-1,2482,2482,0,0.026811,0.026811,3968,37,6,55,18,36,1,0,0
