mode,search_strategy,ub_mode,instance_name,instance_type,n,instance_id,seed,initial_ub_cost,initial_ub_time_ms,best_cost,opt_cost,relative_error_percent,time_ms,total_time_ms,rss_kb,frontier_peak,max_depth,nodes_generated,nodes_expanded,nodes_pruned,solved,hit_time_limit,hit_memory_limit
compare_ub,bfs,rnn_ties,generated_atsp_7_id8,ATSP,7,8,19353,656,0.003446,656,656,0,0.013004,0.01645,4000,1,3,12,2,10,1,0,0
compare_ub,dfs,none,generated_atsp_7_id8,ATSP,7,8,19353,-1,-1,656,656,0,0.027923,0.027923,4000,16,7,140,53,75,1,0,0
compare_ub,dfs,rnn_ties,generated_atsp_7_id8,ATSP,7,8,19353,656,0.002895,656,656,0,0.013065,0.01596,4000,1,3,12,2,10,1,0,0
compare_ub,lc,none,generated_atsp_7_id8,ATSP,7,8,19353,-1,-1,656,656,0,0.015479,0.015479,4000,16,7,22,6,15,1,0,0
compare_ub,lc,rnn_ties,generated_atsp_7_id8,ATSP,7,8,19353,656,0.002204,656,656,0,0.012664,0.014868,4000,1,3,12,2,10,1,0,0
compare_ub,bfs,none,generated_atsp_7_id9,ATSP,7,9,19354,-1,-1,1701,1701,0,0.160193,0.160193,4000,720,7,1246,526,711,1,0,0
compare_ub,bfs,rnn_ties,generated_atsp_7_id9,ATSP,7,9,19354,1933,0.003015,1701,1701,0,0.022402,0.025417,4000,12,7,108,32,75,1,0,0
compare_ub,dfs,none,generated_atsp_7_id9,ATSP,7,9,19354,-1,-1,1701,1701,0,0.021671,0.021671,4000,16,7,102,36,57,1,0,0
compare_ub,dfs,rnn_ties,generated_atsp_7_id9,ATSP,7,9,19354,1933,0.002254,1701,1701,0,0.017313,0.019567,4000,7,7,64,17,46,1,0,0
compare_ub,lc,none,generated_atsp_7_id9,ATSP,7,9,19354,-1,-1,1701,1701,0,0.022032,0.022032,4000,46,7,62,16,45,1,0,0
compare_ub,lc,rnn_ties,generated_atsp_7_id9,ATSP,7,9,19354,1933,0.002214,1701,1701,0,0.018525,0.020739,4000,13,7,62,16,45,1,0,0
compare_ub,bfs,none,generated_atsp_7_id10,ATSP,7,10,19355,-1,-1,1298,1298,0,0.15904,0.15904,4000,720,7,1247,527,710,1,0,0
compare_ub,bfs,rnn_ties,generated_atsp_7_id10,ATSP,7,10,19355,1298,0.003076,1298,1298,0,0.013766,0.016842,4000,1,6,21,5,16,1,0,0
compare_ub,dfs,none,generated_atsp_7_id10,ATSP,7,10,19355,-1,-1,1298,1298,0,0.023364,0.023364,4000,16,7,111,40,61,1,0,0
compare_ub,dfs,rnn_ties,generated_atsp_7_id10,ATSP,7,10,19355,1298,0.002455,1298,1298,0,0.013536,0.015991,4000,1,6,21,5,16,1,0,0
compare_ub,lc,none,generated_atsp_7_id10,ATSP,7,10,19355,-1,-1,1298,1298,0,0.015278,0.015278,4000,16,7,22,6,15,1,0,0
compare_ub,lc,rnn_ties,generated_atsp_7_id10,ATSP,7,10,19355,1298,0.002114,1298,1298,0,0.013526,0.01564,4000,1,6,21,5,16,1,0,0
compare_ub,bfs,none,generated_atsp_7_id11,ATSP,7,11,19356,-1,-1,1262,1262,0,0.160954,0.160954,4000,720,7,1253,533,704,1,0,0
compare_ub,bfs,rnn_ties,generated_atsp_7_id11,ATSP,7,11,19356,1262,0.003256,1262,1262,0,0.013245,0.016501,4000,1,3,12,2,10,1,0,0
compare_ub,dfs,none,generated_atsp_7_id11,ATSP,7,11,19356,-1,-1,1262,1262,0,0.027011,0.027011,4000,16,7,167,63,88,1,0,0
compare_ub,dfs,rnn_ties,generated_atsp_7_id11,ATSP,7,11,19356,1262,0.002985,1262,1262,0,0.012894,0.015879,4000,1,3,12,2,10,1,0,0
compare_ub,lc,none,generated_atsp_7_id11,ATSP,7,11,19356,-1,-1,1262,1262,0,0.015228,0.015228,4000,16,7,22,6,15,1,0,0
compare_ub,lc,rnn_ties,generated_atsp_7_id11,ATSP,7,11,19356,1262,0.002124,1262,1262,0,0.012854,0.014978,4000,1,3,12,2,10,1,0,0
compare_ub,bfs,none,generated_atsp_7_id12,ATSP,7,12,19357,-1,-1,748,748,0,0.15898,0.15898,4000,720,7,1248,528,709,1,0,0
compare_ub,bfs,rnn_ties,generated_atsp_7_id12,ATSP,7,12,19357,860,0.003226,748,748,0,0.014538,0.017764,4000,2,7,33,9,23,1,0,0
compare_ub,dfs,none,generated_atsp_7_id12,ATSP,7,12,19357,-1,-1,748,748,0,0.029916,0.029916,4000,16,7,91,37,43,1,0,0
compare_ub,dfs,rnn_ties,generated_atsp_7_id12,ATSP,7,12,19357,860,0.002495,748,748,0,0.014387,0.016882,4000,2,7,33,9,23,1,0,0
compare_ub,lc,none,generated_atsp_7_id12,ATSP,7,12,19357,-1,-1,748,748,0,0.01629,0.01629,4000,20,7,27,7,19,1,0,0
compare_ub,lc,rnn_ties,generated_atsp_7_id12,ATSP,7,12,19357,860,0.002154,748,748,0,0.014297,0.016451,4000,3,7,27,7,19,1,0,0
compare_ub,bfs,none,generated_atsp_7_id13,ATSP,7,13,19358,-1,-1,1237,1237,0,0.160654,0.160654,4000,720,7,1244,524,713,1,0,0
compare_ub,bfs,rnn_ties,generated_atsp_7_id13,ATSP,7,13,19358,1560,0.003367,1237,1237,0,0.020819,0.024186,4000,9,7,93,26,65,1,0,0
compare_ub,dfs,none,generated_atsp_7_id13,ATSP,7,13,19358,-1,-1,1237,1237,0,0.018946,0.018946,4000,16,7,83,32,44,1,0,0
compare_ub,dfs,rnn_ties,generated_atsp_7_id13,ATSP,7,13,19358,1560,0.002414,1237,1237,0,0.014497,0.016911,4000,8,7,37,12,23,1,0,0
compare_ub,lc,none,generated_atsp_7_id13,ATSP,7,13,19358,-1,-1,1237,1237,0,0.01595,0.01595,4000,19,7,26,7,18,1,0,0
compare_ub,lc,rnn_ties,generated_atsp_7_id13,ATSP,7,13,19358,1560,0.002134,1237,1237,0,0.014548,0.016682,4000,8,7,26,7,18,1,0,0
compare_ub,bfs,none,generated_atsp_7_id14,ATSP,7,14,19359,-1,-1,1720,1720,0,0.163018,0.163018,4000,720,7,1242,522,715,1,0,0
compare_ub,bfs,rnn_ties,generated_atsp_7_id14,ATSP,7,14,19359,1842,0.003366,1720,1720,0,0.023133,0.026499,4000,14,7,123,34,87,1,0,0
compare_ub,dfs,none,generated_atsp_7_id14,ATSP,7,14,19359,-1,-1,1720,1720,0,0.033102,0.033102,4000,16,7,122,36,81,1,0,0
compare_ub,dfs,rnn_ties,generated_atsp_7_id14,ATSP,7,14,19359,1842,0.002985,1720,1720,0,0.019688,0.022673,4000,8,7,98,26,70,1,0,0
compare_ub,lc,none,generated_atsp_7_id14,ATSP,7,14,19359,-1,-1,1720,1720,0,0.028574,0.028574,4000,71,7,95,24,70,1,0,0
compare_ub,lc,rnn_ties,generated_atsp_7_id14,ATSP,7,14,19359,1842,0.003917,1720,1720,0,0.021731,0.025648,4000,13,7,95,24,70,1,0,0
compare_ub,bfs,none,generated_atsp_7_id15,ATSP,7,15,19360,-1,-1,1490,1490,0,0.162737,0.162737,4000,720,7,1249,529,708,1,0,0
compare_ub,bfs,rnn_ties,generated_atsp_7_id15,ATSP,7,15,19360,1490,0.004999,1490,1490,0,0.014417,0.019416,4000,2,5,23,5,18,1,0,0
compare_ub,dfs,none,generated_atsp_7_id15,ATSP,7,15,19360,-1,-1,1490,1490,0,0.023815,0.023815,4000,16,7,129,51,66,1,0,0
compare_ub,dfs,rnn_ties,generated_atsp_7_id15,ATSP,7,15,19360,1490,0.004008,1490,1490,0,0.014397,0.018405,4000,2,5,23,5,18,1,0,0
compare_ub,lc,none,generated_atsp_7_id15,ATSP,7,15,19360,-1,-1,1490,1490,0,0.016141,0.016141,4000,19,7,26,7,18,1,0,0
compare_ub,lc,rnn_ties,generated_atsp_7_id15,ATSP,7,15,19360,1490,0.004308,1490,1490,0,0.013976,0.018284,4000,2,5,23,5,18,1,0,0
compare_ub,bfs,none,generated_atsp_7_id16,ATSP,7,16,19361,-1,-1,1546,1546,0,0.162887,0.162887,4000,720,7,1246,526,711,1,0,0
compare_ub,bfs,rnn_ties,generated_atsp_7_id16,ATSP,7,16,19361,1899,0.004499,1546,1546,0,0.023925,0.028424,4000,13,7,122,36,85,1,0,0
compare_ub,dfs,none,generated_atsp_7_id16,ATSP,7,16,19361,-1,-1,1546,1546,0,0.024276,0.024276,4000,16,7,130,45,76,1,0,0
compare_ub,dfs,rnn_ties,generated_atsp_7_id16,ATSP,7,16,19361,1899,0.003808,1546,1546,0,0.018835,0.022643,4000,7,7,81,22,58,1,0,0
compare_ub,lc,none,generated_atsp_7_id16,ATSP,7,16,19361,-1,-1,1546,1546,0,0.017673,0.017673,4000,25,7,34,9,24,1,0,0
compare_ub,lc,rnn_ties,generated_atsp_7_id16,ATSP,7,16,19361,1899,0.003597,1546,1546,0,0.01596,0.019557,4000,14,7,34,9,24,1,0,0
compare_ub,bfs,none,generated_atsp_7_id17,ATSP,7,17,19362,-1,-1,1663,1663,0,0.170933,0.170933,4000,720,7,1246,526,711,1,0,0
compare_ub,bfs,rnn_ties,generated_atsp_7_id17,ATSP,7,17,19362,1665,0.004478,1663,1663,0,0.020199,0.024677,4000,8,7,87,24,62,1,0,0
compare_ub,dfs,none,generated_atsp_7_id17,ATSP,7,17,19362,-1,-1,1663,1663,0,0.025849,0.025849,4000,16,7,149,52,88,1,0,0
compare_ub,dfs,rnn_ties,generated_atsp_7_id17,ATSP,7,17,19362,1665,0.003978,1663,1663,0,0.019086,0.023064,4000,5,7,87,24,62,1,0,0
compare_ub,lc,none,generated_atsp_7_id17,ATSP,7,17,19362,-1,-1,1663,1663,0,0.026209,0.026209,4000,63,7,87,24,62,1,0,0
compare_ub,lc,rnn_ties,generated_atsp_7_id17,ATSP,7,17,19362,1665,0.003737,1663,1663,0,0.020198,0.023935,4000,8,7,87,24,62,1,0,0
compare_ub,bfs,none,generated_atsp_7_id18,ATSP,7,18,19363,-1,-1,1574,1574,0,0.175461,0.175461,4000,720,7,1246,526,711,1,0,0
compare_ub,bfs,rnn_ties,generated_atsp_7_id18,ATSP,7,18,19363,1574,0.004689,1574,1574,0,0.01556,0.020249,4000,4,6,35,8,27,1,0,0
compare_ub,dfs,none,generated_atsp_7_id18,ATSP,7,18,19363,-1,-1,1574,1574,0,0.023594,0.023594,4000,16,7,120,42,69,1,0,0
compare_ub,dfs,rnn_ties,generated_atsp_7_id18,ATSP,7,18,19363,1574,0.003817,1574,1574,0,0.015429,0.019246,4000,4,6,35,8,27,1,0,0
compare_ub,lc,none,generated_atsp_7_id18,ATSP,7,18,19363,-1,-1,1574,1574,0,0.019847,0.019847,4000,27,7,36,9,26,1,0,0
compare_ub,lc,rnn_ties,generated_atsp_7_id18,ATSP,7,18,19363,1574,0.003737,1574,1574,0,0.015169,0.018906,4000,4,6,35,8,27,1,0,0
compare_ub,bfs,none,generated_atsp_7_id19,ATSP,7,19,19364,-1,-1,1592,1592,0,0.162758,0.162758,4000,720,7,1249,529,708,1,0,0
compare_ub,bfs,rnn_ties,generated_atsp_7_id19,ATSP,7,19,19364,1592,0.004819,1592,1592,0,0.015208,0.020027,4000,2,6,33,8,25,1,0,0
compare_ub,dfs,none,generated_atsp_7_id19,ATSP,7,19,19364,-1,-1,1592,1592,0,0.023384,0.023384,4000,16,7,131,51,68,1,0,0
compare_ub,dfs,rnn_ties,generated_atsp_7_id19,ATSP,7,19,19364,1592,0.004078,1592,1592,0,0.015319,0.019397,4000,2,6,33,8,25,1,0,0
compare_ub,lc,none,generated_atsp_7_id19,ATSP,7,19,19364,-1,-1,1592,1592,0,0.017653,0.017653,4000,25,7,34,9,24,1,0,0
compare_ub,lc,rnn_ties,generated_atsp_7_id19,ATSP,7,19,19364,1592,0.003888,1592,1592,0,0.014848,0.018736,4000,2,6,33,8,25,1,0,0
compare_ub,bfs,none,generated_atsp_7_id20,ATSP,7,20,19365,-1,-1,1835,1835,0,0.167706,0.167706,4000,720,7,1246,526,711,1,0,0
compare_ub,bfs,rnn_ties,generated_atsp_7_id20,ATSP,7,20,19365,1835,0.004739,1835,1835,0,0.01576,0.020499,4000,3,6,38,9,29,1,0,0
compare_ub,dfs,none,generated_atsp_7_id20,ATSP,7,20,19365,-1,-1,1835,1835,0,0.022833,0.022833,4000,16,7,118,43,66,1,0,0
compare_ub,dfs,rnn_ties,generated_atsp_7_id20,ATSP,7,20,19365,1835,0.003827,1835,1835,0,0.015088,0.018915,4000,3,6,38,9,29,1,0,0
compare_ub,lc,none,generated_atsp_7_id20,ATSP,7,20,19365,-1,-1,1835,1835,0,0.018324,0.018324,4000,29,7,39,10,28,1,0,0
compare_ub,lc,rnn_ties,generated_atsp_7_id20,ATSP,7,20,19365,1835,0.003797,1835,1835,0,0.015299,0.019096,4000,3,6,38,9,29,1,0,0
compare_ub,bfs,none,generated_atsp_8_id1,ATSP,8,1,20346,-1,-1,1842,1842,0,1.39031,1.39031,4432,5040,8,8676,3636,5024,1,0,0
compare_ub,bfs,rnn_ties,generated_atsp_8_id1,ATSP,8,1,20346,2147,0.007293,1842,1842,0,0.06888,0.076173,4308,21,8,255,69,182,1,0,0
compare_ub,dfs,none,generated_atsp_8_id1,ATSP,8,1,20346,-1,-1,1842,1842,0,0.082686,0.082686,4308,22,8,453,138,299,1,0,0
compare_ub,dfs,rnn_ties,generated_atsp_8_id1,ATSP,8,1,20346,2147,0.006372,1842,1842,0,0.038803,0.045175,4308,11,8,224,61,159,1,0,0
compare_ub,lc,none,generated_atsp_8_id1,ATSP,8,1,20346,-1,-1,1842,1842,0,0.030207,0.030207,4308,68,8,90,22,67,1,0,0
compare_ub,lc,rnn_ties,generated_atsp_8_id1,ATSP,8,1,20346,2147,0.005219,1842,1842,0,0.025158,0.030377,4308,28,8,90,22,67,1,0,0
compare_ub,bfs,none,generated_atsp_8_id2,ATSP,8,2,20347,-1,-1,1504,1504,0,1.1811,1.1811,4432,5040,8,8675,3635,5025,1,0,0
compare_ub,bfs,rnn_ties,generated_atsp_8_id2,ATSP,8,2,20347,1528,0.004499,1504,1504,0,0.034725,0.039224,4304,9,8,124,30,93,1,0,0
compare_ub,dfs,none,generated_atsp_8_id2,ATSP,8,2,20347,-1,-1,1504,1504,0,0.051347,0.051347,4304,22,8,280,90,175,1,0,0
compare_ub,dfs,rnn_ties,generated_atsp_8_id2,ATSP,8,2,20347,1528,0.003607,1504,1504,0,0.024546,0.028153,4304,7,8,115,27,87,1,0,0
compare_ub,lc,none,generated_atsp_8_id2,ATSP,8,2,20347,-1,-1,1504,1504,0,0.033173,0.033173,4304,88,8,115,27,87,1,0,0
compare_ub,lc,rnn_ties,generated_atsp_8_id2,ATSP,8,2,20347,1528,0.002936,1504,1504,0,0.031009,0.033945,4304,10,8,115,27,87,1,0,0
compare_ub,bfs,none,generated_atsp_8_id3,ATSP,8,3,20348,-1,-1,1974,1974,0,1.20044,1.20044,4432,5040,8,8668,3628,5032,1,0,0
compare_ub,bfs,rnn_ties,generated_atsp_8_id3,ATSP,8,3,20348,1974,0.004629,1974,1974,0,0.030398,0.035027,4308,6,6,79,16,63,1,0,0
compare_ub,dfs,none,generated_atsp_8_id3,ATSP,8,3,20348,-1,-1,1974,1974,0,0.041518,0.041518,4308,22,8,181,54,119,1,0,0
compare_ub,dfs,rnn_ties,generated_atsp_8_id3,ATSP,8,3,20348,1974,0.003566,1974,1974,0,0.021811,0.025377,4308,5,6,79,16,63,1,0,0
compare_ub,lc,none,generated_atsp_8_id3,ATSP,8,3,20348,-1,-1,1974,1974,0,0.028674,0.028674,4308,66,8,85,19,65,1,0,0
compare_ub,lc,rnn_ties,generated_atsp_8_id3,ATSP,8,3,20348,1974,0.003798,1974,1974,0,0.021501,0.025299,4308,6,6,79,16,63,1,0,0
compare_ub,bfs,none,generated_atsp_8_id4,ATSP,8,4,20349,-1,-1,820,820,0,1.18356,1.18356,4432,5040,8,8674,3634,5026,1,0,0
compare_ub,bfs,rnn_ties,generated_atsp_8_id4,ATSP,8,4,20349,1682,0.004589,820,820,0,0.077947,0.082536,4304,28,8,371,103,265,1,0,0
compare_ub,dfs,none,generated_atsp_8_id4,ATSP,8,4,20349,-1,-1,820,820,0,0.033473,0.033473,4304,22,8,165,60,91,1,0,0
compare_ub,dfs,rnn_ties,generated_atsp_8_id4,ATSP,8,4,20349,1682,0.003927,820,820,0,0.020789,0.024716,4304,11,8,87,24,60,1,0,0
compare_ub,lc,none,generated_atsp_8_id4,ATSP,8,4,20349,-1,-1,820,820,0,0.017273,0.017273,4304,22,8,29,7,21,1,0,0
compare_ub,lc,rnn_ties,generated_atsp_8_id4,ATSP,8,4,20349,1682,0.003898,820,820,0,0.01591,0.019808,4304,15,8,29,7,21,1,0,0
compare_ub,bfs,none,generated_atsp_8_id5,ATSP,8,5,20350,-1,-1,1258,1258,0,1.19581,1.19581,4432,5040,8,8671,3631,5029,1,0,0
compare_ub,bfs,rnn_ties,generated_atsp_8_id5,ATSP,8,5,20350,1589,0.006512,1258,1258,0,0.056777,0.063289,4308,24,8,314,81,231,1,0,0
compare_ub,dfs,none,generated_atsp_8_id5,ATSP,8,5,20350,-1,-1,1258,1258,0,0.054133,0.054133,4308,22,8,345,101,233,1,0,0
compare_ub,dfs,rnn_ties,generated_atsp_8_id5,ATSP,8,5,20350,1589,0.00547,1258,1258,0,0.034025,0.039495,4308,10,8,226,54,170,1,0,0
compare_ub,lc,none,generated_atsp_8_id5,ATSP,8,5,20350,-1,-1,1258,1258,0,0.031399,0.031399,4308,66,8,84,18,65,1,0,0
compare_ub,lc,rnn_ties,generated_atsp_8_id5,ATSP,8,5,20350,1589,0.00528,1258,1258,0,0.032131,0.037411,4308,26,8,84,18,65,1,0,0
compare_ub,bfs,none,generated_atsp_8_id6,ATSP,8,6,20351,-1,-1,945,945,0,1.16702,1.16702,4432,5040,8,8673,3633,5027,1,0,0
compare_ub,bfs,rnn_ties,generated_atsp_8_id6,ATSP,8,6,20351,1426,0.006552,945,945,0,0.051187,0.057739,4304,19,8,249,67,179,1,0,0
compare_ub,dfs,none,generated_atsp_8_id6,ATSP,8,6,20351,-1,-1,945,945,0,0.034626,0.034626,4304,22,8,160,53,94,1,0,0
compare_ub,dfs,rnn_ties,generated_atsp_8_id6,ATSP,8,6,20351,1426,0.005461,945,945,0,0.02625,0.031711,4304,10,8,119,30,86,1,0,0
compare_ub,lc,none,generated_atsp_8_id6,ATSP,8,6,20351,-1,-1,945,945,0,0.023845,0.023845,4304,49,8,62,13,48,1,0,0
compare_ub,lc,rnn_ties,generated_atsp_8_id6,ATSP,8,6,20351,1426,0.002925,945,945,0,0.020949,0.023874,4304,24,8,62,13,48,1,0,0
compare_ub,bfs,none,generated_atsp_8_id7,ATSP,8,7,20352,-1,-1,2217,2217,0,1.18328,1.18328,4432,5040,8,8670,3630,5030,1,0,0
compare_ub,bfs,rnn_ties,generated_atsp_8_id7,ATSP,8,7,20352,2217,0.004549,2217,2217,0,0.044844,0.049393,4308,12,7,169,39,130,1,0,0
compare_ub,dfs,none,generated_atsp_8_id7,ATSP,8,7,20352,-1,-1,2217,2217,0,0.071735,0.071735,4308,22,8,403,112,281,1,0,0
compare_ub,dfs,rnn_ties,generated_atsp_8_id7,ATSP,8,7,20352,2217,0.003857,2217,2217,0,0.033754,0.037611,4308,7,7,169,39,130,1,0,0
compare_ub,lc,none,generated_atsp_8_id7,ATSP,8,7,20352,-1,-1,2217,2217,0,0.045867,0.045867,4308,130,8,170,40,129,1,0,0
compare_ub,lc,rnn_ties,generated_atsp_8_id7,ATSP,8,7,20352,2217,0.003257,2217,2217,0,0.033263,0.03652,4308,15,7,169,39,130,1,0,0
compare_ub,bfs,none,generated_atsp_8_id8,ATSP,8,8,20353,-1,-1,1136,1136,0,1.20061,1.20061,4432,5040,8,8678,3638,5022,1,0,0
compare_ub,bfs,rnn_ties,generated_atsp_8_id8,ATSP,8,8,20353,1603,0.004378,1136,1136,0,0.045556,0.049934,4304,16,8,209,59,146,1,0,0
compare_ub,dfs,none,generated_atsp_8_id8,ATSP,8,8,20353,-1,-1,1136,1136,0,0.043682,0.043682,4304,22,8,238,83,137,1,0,0
compare_ub,dfs,rnn_ties,generated_atsp_8_id8,ATSP,8,8,20353,1603,0.003777,1136,1136,0,0.02104,0.024817,4304,8,8,88,25,59,1,0,0
compare_ub,lc,none,generated_atsp_8_id8,ATSP,8,8,20353,-1,-1,1136,1136,0,0.020459,0.020459,4304,36,8,47,11,35,1,0,0
compare_ub,lc,rnn_ties,generated_atsp_8_id8,ATSP,8,8,20353,1603,0.002835,1136,1136,0,0.018746,0.021581,4304,20,8,47,11,35,1,0,0
compare_ub,bfs,none,generated_atsp_8_id9,ATSP,8,9,20354,-1,-1,1395,1395,0,1.19315,1.19315,4432,5040,8,8671,3631,5029,1,0,0
compare_ub,bfs,rnn_ties,generated_atsp_8_id9,ATSP,8,9,20354,1569,0.004679,1395,1395,0,0.062959,0.067638,4308,26,8,329,90,237,1,0,0
compare_ub,dfs,none,generated_atsp_8_id9,ATSP,8,9,20354,-1,-1,1395,1395,0,0.046477,0.046477,4308,22,8,239,71,157,1,0,0
compare_ub,dfs,rnn_ties,generated_atsp_8_id9,ATSP,8,9,20354,1569,0.003938,1395,1395,0,0.033263,0.037201,4308,10,8,180,44,134,1,0,0
compare_ub,lc,none,generated_atsp_8_id9,ATSP,8,9,20354,-1,-1,1395,1395,0,0.040136,0.040136,4308,115,8,151,36,114,1,0,0
compare_ub,lc,rnn_ties,generated_atsp_8_id9,ATSP,8,9,20354,1569,0.003346,1395,1395,0,0.03177,0.035116,4308,31,8,151,36,114,1,0,0
compare_ub,bfs,none,generated_atsp_8_id10,ATSP,8,10,20355,-1,-1,1569,1569,0,1.22225,1.22225,4432,5040,8,8675,3635,5025,1,0,0
compare_ub,bfs,rnn_ties,generated_atsp_8_id10,ATSP,8,10,20355,1569,0.004488,1569,1569,0,0.025018,0.029506,4304,4,7,60,13,47,1,0,0
compare_ub,dfs,none,generated_atsp_8_id10,ATSP,8,10,20355,-1,-1,1569,1569,0,0.061586,0.061586,4304,22,8,302,102,185,1,0,0
compare_ub,dfs,rnn_ties,generated_atsp_8_id10,ATSP,8,10,20355,1569,0.003817,1569,1569,0,0.020228,0.024045,4304,4,7,60,13,47,1,0,0
compare_ub,lc,none,generated_atsp_8_id10,ATSP,8,10,20355,-1,-1,1569,1569,0,0.024086,0.024086,4304,50,8,66,16,49,1,0,0
compare_ub,lc,rnn_ties,generated_atsp_8_id10,ATSP,8,10,20355,1569,0.003085,1569,1569,0,0.018886,0.021971,4304,5,7,60,13,47,1,0,0
compare_ub,bfs,none,generated_atsp_8_id11,ATSP,8,11,20356,-1,-1,1727,1727,0,1.19177,1.19177,4432,5040,8,8669,3629,5031,1,0,0
compare_ub,bfs,rnn_ties,generated_atsp_8_id11,ATSP,8,11,20356,1873,0.004499,1727,1727,0,0.07947,0.083969,4308,32,8,404,111,289,1,0,0
compare_ub,dfs,none,generated_atsp_8_id11,ATSP,8,11,20356,-1,-1,1727,1727,0,0.079761,0.079761,4308,22,8,356,101,246,1,0,0
compare_ub,dfs,rnn_ties,generated_atsp_8_id11,ATSP,8,11,20356,1873,0.00529,1727,1727,0,0.078337,0.083627,4308,11,8,306,80,222,1,0,0
compare_ub,lc,none,generated_atsp_8_id11,ATSP,8,11,20356,-1,-1,1727,1727,0,0.076965,0.076965,4308,152,8,201,49,151,1,0,0
compare_ub,lc,rnn_ties,generated_atsp_8_id11,ATSP,8,11,20356,1873,0.005891,1727,1727,0,0.049493,0.055384,4308,38,8,201,49,151,1,0,0
compare_ub,bfs,none,generated_atsp_8_id12,ATSP,8,12,20357,-1,-1,2211,2211,0,1.2384,1.2384,4432,5040,8,8670,3630,5030,1,0,0
compare_ub,bfs,rnn_ties,generated_atsp_8_id12,ATSP,8,12,20357,2211,0.004729,2211,2211,0,0.033443,0.038172,4304,6,6,94,20,74,1,0,0
compare_ub,dfs,none,generated_atsp_8_id12,ATSP,8,12,20357,-1,-1,2211,2211,0,0.080983,0.080983,4304,22,8,436,126,300,1,0,0
compare_ub,dfs,rnn_ties,generated_atsp_8_id12,ATSP,8,12,20357,2211,0.004138,2211,2211,0,0.025739,0.029877,4304,5,6,94,20,74,1,0,0
compare_ub,lc,none,generated_atsp_8_id12,ATSP,8,12,20357,-1,-1,2211,2211,0,0.030738,0.030738,4304,75,8,97,22,74,1,0,0
compare_ub,lc,rnn_ties,generated_atsp_8_id12,ATSP,8,12,20357,2211,0.003146,2211,2211,0,0.023604,0.02675,4304,10,6,94,20,74,1,0,0
compare_ub,bfs,none,generated_atsp_8_id13,ATSP,8,13,20358,-1,-1,1478,1478,0,1.1848,1.1848,4432,5040,8,8670,3630,5030,1,0,0
compare_ub,bfs,rnn_ties,generated_atsp_8_id13,ATSP,8,13,20358,1523,0.004298,1478,1478,0,0.036038,0.040336,4308,9,8,123,30,91,1,0,0
compare_ub,dfs,none,generated_atsp_8_id13,ATSP,8,13,20358,-1,-1,1478,1478,0,0.037872,0.037872,4308,22,8,182,57,115,1,0,0
compare_ub,dfs,rnn_ties,generated_atsp_8_id13,ATSP,8,13,20358,1523,0.003497,1478,1478,0,0.025969,0.029466,4308,6,8,123,30,91,1,0,0
compare_ub,lc,none,generated_atsp_8_id13,ATSP,8,13,20358,-1,-1,1478,1478,0,0.03155,0.03155,4308,80,8,104,24,79,1,0,0
compare_ub,lc,rnn_ties,generated_atsp_8_id13,ATSP,8,13,20358,1523,0.002865,1478,1478,0,0.024025,0.02689,4308,10,8,104,24,79,1,0,0
compare_ub,bfs,none,generated_atsp_8_id14,ATSP,8,14,20359,-1,-1,2030,2030,0,1.16589,1.16589,4432,5040,8,8672,3632,5028,1,0,0
compare_ub,bfs,rnn_ties,generated_atsp_8_id14,ATSP,8,14,20359,2214,0.004469,2030,2030,0,0.048571,0.05304,4304,18,8,216,57,158,1,0,0
compare_ub,dfs,none,generated_atsp_8_id14,ATSP,8,14,20359,-1,-1,2030,2030,0,0.050255,0.050255,4304,22,8,279,89,178,1,0,0
compare_ub,dfs,rnn_ties,generated_atsp_8_id14,ATSP,8,14,20359,2214,0.003717,2030,2030,0,0.027993,0.03171,4304,8,8,133,32,100,1,0,0
compare_ub,lc,none,generated_atsp_8_id14,ATSP,8,14,20359,-1,-1,2030,2030,0,0.045516,0.045516,4304,91,8,119,28,90,1,0,0
compare_ub,lc,rnn_ties,generated_atsp_8_id14,ATSP,8,14,20359,2214,0.003036,2030,2030,0,0.033062,0.036098,4304,23,8,119,28,90,1,0,0
compare_ub,bfs,none,generated_atsp_8_id15,ATSP,8,15,20360,-1,-1,1940,1940,0,1.24091,1.24091,4432,5040,8,8666,3626,5034,1,0,0
compare_ub,bfs,rnn_ties,generated_atsp_8_id15,ATSP,8,15,20360,2394,0.004649,1940,1940,0,0.088687,0.093336,4308,49,8,510,148,360,1,0,0
compare_ub,dfs,none,generated_atsp_8_id15,ATSP,8,15,20360,-1,-1,1940,1940,0,0.036879,0.036879,4308,22,8,142,40,96,1,0,0
compare_ub,dfs,rnn_ties,generated_atsp_8_id15,ATSP,8,15,20360,2394,0.003797,1940,1940,0,0.025368,0.029165,4308,8,8,102,24,76,1,0,0
compare_ub,lc,none,generated_atsp_8_id15,ATSP,8,15,20360,-1,-1,1940,1940,0,0.030057,0.030057,4308,73,8,94,21,72,1,0,0
compare_ub,lc,rnn_ties,generated_atsp_8_id15,ATSP,8,15,20360,2394,0.003006,1940,1940,0,0.025979,0.028985,4308,39,8,94,21,72,1,0,0
compare_ub,bfs,none,generated_atsp_8_id16,ATSP,8,16,20361,-1,-1,1407,1407,0,1.187,1.187,4432,5040,8,8667,3627,5033,1,0,0
